157	understand	35.4367867	84.23832	93.42607	66.60945	68.8908539	46.63122	33.3194237	54.590126	48.5112877	109.028336	60.8018875	74.41674	53.30819	53.8116074	57.497818	6
158	accompanied	42.984272	86.9471741	46.75364	64.2518	77.06284	51.9035034	37.6397934	69.37021	53.70523	99.9178162	67.2629242	91.11869	53.7809753	71.7316	61.15387	6
159	answer	21.6936836	68.18381	77.7362	51.16073	52.5422134	38.41995	23.82698	49.91042	35.9868469	83.42117	55.6941681	65.09451	35.11287	47.0690575	46.18345	0
160	competitors	41.367012	93.05277	74.66646	72.4521942	66.66455	56.724575	37.49574	62.7373428	52.2012253	113.133545	71.62776	91.54901	63.3649139	59.6509056	62.7501144	6
161	dynamic	48.5232773	85.98651	109.4615	90.5683746	77.07536	58.02011	54.03017	71.5369	59.0208054	121.440407	77.96859	94.28024	69.94391	71.72096	73.0637741	0
162	difficulties	50.9281044	96.32451	110.258362	80.2462158	82.59617	70.06541	50.5586433	69.04928	71.5510941	99.44879	79.57671	98.17038	61.0606232	70.530365	77.59082	6
163	fairies	42.7677231	76.89188	98.79409	78.0115	68.30476	49.9776344	36.0111427	55.68357	59.50021	98.37075	60.15352	87.21178	64.73113	54.2192078	71.7543	6
164	businesses	22.0124683	59.05236	80.63804	51.7873077	52.33197	34.14255	17.3651085	33.4062653	28.2010422	82.50489	39.1128845	56.0847931	34.7852478	43.51277	37.9376755	6
165	listen	19.6973743	55.8293343	72.8376846	50.2735748	50.80811	32.2882156	16.4494438	44.56931	31.3891945	71.3603745	41.5072746	64.94472	31.00825	36.8153267	42.76673	6
166	perfect	15.5104074	57.7632751	74.24478	41.7163849	47.8826523	28.70794	16.994482	40.33529	28.4391766	71.72921	49.7125473	62.329895	27.36622	37.4429474	41.21057	0
167	flexibility	38.9591	76.57281	83.60387	70.90864	71.77957	50.3436241	37.253334	65.12081	53.2840843	115.722893	63.65469	88.63541	61.6302032	59.1858	62.1754837	6
168	remuneration	60.41908	103.060532	113.291412	103.852562	74.92876	67.7054749	59.92874	84.649025	72.02615	0	79.45321	100.023529	77.55585	85.6143646	81.43128	9
169	satisfied	37.4489632	79.53473	96.04486	71.01262	64.59954	46.0263824	33.19645	61.24695	49.2046661	90.44353	55.4009247	73.33418	51.122612	52.6060181	59.6863556	6
170	order	13.1809578	57.8199844	76.9984	44.0315628	42.4168243	24.521946	11.4189482	36.9206963	24.6123886	69.09175	35.3166275	57.383255	31.65193	31.8999748	38.982048	6
171	event	17.1783066	48.67591	70.70182	46.97525	40.4014969	30.18968	14.0820827	30.70122	25.9533825	73.89757	35.92293	55.4802246	30.8666725	29.1212444	41.1754532	6
172	continuity	42.01398	85.26745	93.8248444	73.2556458	65.82735	58.671936	37.0726776	60.42897	55.0116463	101.681412	62.6726456	85.13924	56.0485268	68.6867752	54.1299057	6
173	stakeholders	48.6100578	105.291763	106.812347	75.68829	84.95273	59.0576363	43.6317863	74.56918	58.9427	114.594223	71.9105453	105.305893	69.16544	65.8908539	72.64117	6
174	questions	19.3880024	73.95634	82.44111	52.476738	45.3782425	34.46952	21.33745	43.7527237	34.1894	77.84572	52.32238	55.46199	35.16865	42.6283722	44.4447327	0
175	helps	18.6744385	68.817215	76.4250259	47.50736	51.7326736	33.6306534	19.9849453	42.5767975	32.9950371	94.4858551	47.5824738	62.79003	41.9021072	42.82168	30.2278252	0
176	bring	23.66657	72.96385	81.76553	56.304924	60.41698	36.3738136	25.4602261	44.1792564	36.6030464	85.95093	53.37812	65.42714	38.4474335	41.4660339	50.4371452	0
